98453 46196,(04344)228249,16/09/16 12:46,391
89071 31755,78290 99865,16/09/16 12:53,996
(080)25820765,(080)23413513,16/09/16 13:06,159
(080)44046839,(080)62342282,16/09/16 13:07,953
(080)43685310,92415 66985,16/09/16 13:11,62
96569 95359,78138 93826,16/09/16 13:16,3821
(080)46702492,(080)44046839,16/09/16 13:17,1182
(080)20227149,(080)39991213,16/09/16 13:18,9
99006 60463,99003 88572,16/09/16 13:41,151
(080)46221576,78295 48262,16/09/16 13:43,352
94001 07403,90368 72970,16/09/16 13:45,2499
92414 22596,(080)32647101,16/09/16 13:46,914
98448 86633,78293 91304,16/09/16 13:49,144
(044)38044356,(04546)267875,16/09/16 13:59,110
98446 66723,83019 53227,16/09/16 14:02,496
99004 86250,95262 44233,16/09/16 14:07,971
98445 85687,90197 38885,16/09/16 14:07,111
(080)41095396,81510 47188,16/09/16 14:14,977
94006 62384,(022)38214945,16/09/16 14:17,1566
78132 18081,98443 72004,16/09/16 14:23,1356
(080)43215621,(080)47459867,16/09/16 14:24,1023
(044)41581342,97429 02055,16/09/16 14:27,2397
95266 42732,(080)45291968,16/09/16 14:28,909
(0821)3257740,97420 86635,16/09/16 14:33,196
99612 41256,90197 24124,16/09/16 14:50,2558
(080)61419142,81515 65055,16/09/16 14:51,287
81520 43406,(040)69695864,16/09/16 15:05,2168
98453 94494,78130 00821,16/09/16 15:21,1194
95267 70383,97414 62027,16/09/16 15:37,551
81519 62015,93430 54160,16/09/16 15:41,9
(080)43215621,(080)47459867,16/09/16 15:46,1156
92423 51078,78134 03625,16/09/16 15:56,2521
(044)41581342,97429 02055,16/09/16 15:56,9
(04344)228249,98453 46196,16/09/16 16:12,252
(080)21652896,(040)26738737,16/09/16 16:25,2613
93427 56500,98447 12671,16/09/16 16:29,40
97449 50000,78295 78750,16/09/16 16:37,910
97386 20071,(040)66729318,16/09/16 16:39,2965
93432 24657,(044)27523585,16/09/16 16:40,2264
(022)62120910,97411 71155,16/09/16 16:41,23
92424 51984,78299 99223,16/09/16 16:44,2896
94499 38099,90365 51029,16/09/16 16:45,255
98444 95768,99003 47921,16/09/16 16:46,62
(080)49796269,(080)33251027,16/09/16 16:52,80
(080)47459867,98440 65896,16/09/16 16:54,637
99003 88572,(080)46304537,16/09/16 17:12,1014
97422 22278,98446 66723,16/09/16 17:14,958
(022)46574732,98444 63396,16/09/16 17:19,38
97421 07528,97399 92703,16/09/16 17:24,869
97404 90013,(0821)4753474,16/09/16 17:25,470
94485 80091,84312 48999,16/09/16 17:26,9
99006 60463,99003 88572,16/09/16 17:31,63
(080)45291968,95266 42732,16/09/16 17:34,809
(080)43562014,(080)32390650,16/09/16 17:48,14
78290 99865,89071 31755,16/09/16 17:50,1309
74066 93594,78136 65840,16/09/16 18:01,454
(0821)3257740,97420 86635,16/09/16 18:05,424
98446 66723,83019 53227,16/09/16 18:09,784
97385 35042,93418 41992,16/09/16 18:28,153
(080)20123809,93426 76415,16/09/16 18:37,1092
90355 94399,98452 19037,16/09/16 18:55,216
(080)45291968,94482 95223,16/09/16 19:01,438
93435 21961,92411 96415,16/09/16 19:06,1535
99612 41256,90197 24124,16/09/16 19:06,37
1408371942,81529 57063,16/09/16 19:10,10
94006 62384,(022)38214945,16/09/16 19:13,2269
90366 69257,(0821)6141380,16/09/16 19:14,198
99612 41256,90197 24124,16/09/16 19:40,653
90192 30758,(080)64431120,16/09/16 19:46,3273
95262 44233,99004 86250,16/09/16 19:47,789
92413 38675,90362 07317,16/09/16 19:48,850
78293 38561,(080)21129907,16/09/16 19:58,278
(080)63623429,97422 22278,16/09/16 20:00,9
99002 80226,90085 20915,16/09/16 20:10,93
98454 07778,93412 66159,16/09/16 20:10,207
(04344)322628,97427 87999,16/09/16 20:36,2983
(080)31982490,95267 70383,16/09/16 20:43,1386
(080)60463379,93412 40385,16/09/16 20:45,1045
90197 38885,98445 85687,16/09/16 20:46,288
98454 90038,93415 21881,16/09/16 20:58,865
93422 47940,94488 97308,16/09/16 21:05,1587
99001 95783,78298 02848,16/09/16 21:06,266
97418 46131,97448 02140,16/09/16 21:12,2361
97416 17124,90194 00845,16/09/16 21:48,160
81510 47188,97429 02055,16/09/16 22:14,2403
96569 95359,78138 93826,16/09/16 22:15,9
90355 94399,98452 19037,16/09/16 22:15,41
78993 89387,(080)21652896,16/09/16 22:22,196
74064 66270,(080)47999451,16/09/16 22:25,170
(080)47459867,98440 65896,16/09/16 22:26,1352
93418 41992,98440 65896,16/09/16 22:31,141
(080)35121497,90087 42537,16/09/16 22:38,320
97403 49292,93435 98939,16/09/16 22:39,2500
(080)43685310,84312 48999,16/09/16 22:51,223
94488 97308,(080)21697299,16/09/16 22:52,1100
(080)39991213,94495 34273,16/09/16 23:01,446
97393 52893,(022)40840621,16/09/16 23:03,949
78130 00821,98453 94494,16/09/16 23:15,74
(080)21652896,(040)26738737,16/09/16 23:16,68
(022)45444747,92426 65661,16/09/16 23:18,21
(080)43562014,(040)34008657,16/09/16 23:29,3871
99004 86250,95262 44233,16/09/16 23:49,648
78136 65840,74066 93594,16/09/16 23:51,9
(040)26738737,90194 00845,17/09/16 6:01,696
87146 31956,97384 69866,17/09/16 6:02,9
84313 45689,78295 65598,17/09/16 6:03,89
97424 22395,(022)29303640,17/09/16 6:12,224
94499 38099,90365 51029,17/09/16 6:24,901
78295 48262,(080)46221576,17/09/16 6:46,2427
99001 95783,(080)60068611,17/09/16 6:52,218
78132 18081,93416 07259,17/09/16 6:52,115
(022)34715405,97448 02140,17/09/16 6:57,475
97429 02055,(044)41581342,17/09/16 7:10,876
(080)24444677,(0821)6141380,17/09/16 7:27,2641
(080)40362016,94491 29500,17/09/16 7:40,85
98448 86633,78293 91304,17/09/16 7:40,43
90082 61126,90366 69257,17/09/16 7:42,158
87146 31956,(080)68104927,17/09/16 7:46,9
78993 89387,(044)25144377,17/09/16 8:03,2024
97414 62784,81522 26166,17/09/16 8:05,890
(080)64431120,(080)60068611,17/09/16 8:11,9
(044)27641880,97416 18084,17/09/16 8:14,579
(080)39991213,94495 34273,17/09/16 8:17,819
(080)66955387,97380 60551,17/09/16 8:30,2647
(044)49868415,90196 73585,17/09/16 8:44,3739
92421 09526,(080)69150162,17/09/16 8:47,214
97442 45192,(044)49868415,17/09/16 8:49,1913
97414 97237,(080)34492744,17/09/16 8:53,74
92414 22596,(080)32647101,17/09/16 8:58,663
97385 29751,(022)30044349,17/09/16 8:59,85
97402 57057,(080)45547058,17/09/16 9:02,1192
98458 13389,87144 42283,17/09/16 9:03,123
(080)45291968,90365 06212,17/09/16 9:07,849
97385 70012,94497 44333,17/09/16 9:28,175
(080)60068611,99001 95783,17/09/16 9:37,2234
90352 50054,97389 12538,17/09/16 9:48,2352
94489 72078,(080)46937416,17/09/16 9:55,867
78135 69048,(080)21129907,17/09/16 10:03,2705
83019 39880,87146 31956,17/09/16 10:03,581
90196 73585,(044)49868415,17/09/16 10:06,244
97425 92186,94482 95223,17/09/16 10:30,2034
97402 57057,(080)45547058,17/09/16 10:32,346
70121 27677,90359 79636,17/09/16 10:38,3664
90368 72970,94001 07403,17/09/16 10:52,784
(022)62120910,97411 71155,17/09/16 10:55,1101
98457 75681,(022)38214945,17/09/16 10:56,1551
(022)40840621,97393 52893,17/09/16 11:08,181
(080)61419142,(080)41203315,17/09/16 11:11,9
(080)31982490,93434 31551,17/09/16 11:28,1989
97389 12538,90352 50054,17/09/16 11:30,46
94490 65627,97395 95120,17/09/16 11:31,112
(044)25144377,78993 89387,17/09/16 11:53,864
(022)45444747,92426 65661,17/09/16 11:55,149
(080)35987804,(044)68407232,17/09/16 11:56,633
97447 92655,(022)39006198,17/09/16 12:05,2338
(022)32517986,(080)21129907,17/09/16 12:27,201
95266 42732,(080)45291968,17/09/16 12:38,91
70127 59322,78133 71458,17/09/16 12:41,101
87144 42283,98458 13389,17/09/16 12:53,573
1404073047,93439 85886,17/09/16 12:56,35
98454 90038,93415 21881,17/09/16 13:04,1051
(080)32647101,92414 22596,17/09/16 13:05,755
1409421631,(022)32517986,17/09/16 13:06,87
90366 69257,90082 61126,17/09/16 13:09,65
(080)46304537,99003 88572,17/09/16 13:11,104
90352 50054,97389 12538,17/09/16 13:21,678
84312 48999,(080)43685310,17/09/16 13:26,712
78295 20931,(080)35987804,17/09/16 13:27,885
(080)68104927,90194 08626,17/09/16 13:29,167
(044)41581342,97429 02055,17/09/16 13:33,2036
(080)32390650,98445 27876,17/09/16 13:36,1025
92423 51078,(080)25863765,17/09/16 13:37,9
(080)66857551,(040)66729318,17/09/16 13:43,35
93435 21961,92411 96415,17/09/16 13:55,3237
99001 95783,98459 20681,17/09/16 14:05,126
92414 22596,(080)32647101,17/09/16 14:12,2984
78295 48262,70121 27677,17/09/16 14:13,1669
(0471)2953539,74292 23928,17/09/16 14:30,2159
94492 23068,90359 91512,17/09/16 14:50,2636
(080)43685310,92415 66985,17/09/16 14:59,166
93422 47940,90084 16988,17/09/16 14:59,103
(080)46702492,(080)44046839,17/09/16 15:16,1766
90088 09624,93434 31551,17/09/16 15:26,118
97391 99665,90368 72970,17/09/16 15:34,976
94005 20878,(080)49328664,17/09/16 15:37,1660
98444 95768,90194 08626,17/09/16 15:45,23
93427 56500,98447 12671,17/09/16 15:54,725
89071 32787,(044)48154960,17/09/16 15:54,119
92426 65661,(022)45444747,17/09/16 16:07,325
74066 31484,98454 90038,17/09/16 16:11,562
(080)39755879,90355 94399,17/09/16 16:11,949
(080)43562014,(080)22759842,17/09/16 16:25,1128
(080)20227149,(080)39991213,17/09/16 16:46,9
90088 09624,(080)22816760,17/09/16 16:48,708
92426 72402,97416 29480,17/09/16 16:49,1190
1408371942,70121 77245,17/09/16 16:51,578
70121 27677,78295 48262,17/09/16 17:01,997
94490 65627,97395 95120,17/09/16 17:05,30
90355 10919,81510 47188,17/09/16 17:23,971
87146 31956,97384 69866,17/09/16 17:31,705
(022)21884607,90083 59148,17/09/16 17:33,152
90359 52497,(0824)2145844,17/09/16 17:44,19
(044)24037112,93427 56500,17/09/16 17:57,1098
95267 70383,(080)34121098,17/09/16 17:57,638
81525 12041,90356 11723,17/09/16 18:00,1109
92425 27794,93432 65750,17/09/16 18:00,3065
97410 27512,(080)41712046,17/09/16 18:10,1104
(080)31606520,99004 86250,17/09/16 18:19,847
93428 98469,(080)66044294,17/09/16 18:19,621
90355 94399,97391 99665,17/09/16 18:29,2501
99007 06998,(0821)3602212,17/09/16 18:36,831
90193 20957,97420 86635,17/09/16 18:41,3578
1401747654,(044)38044356,17/09/16 18:47,847
1402316533,97406 74488,17/09/16 18:51,37
97406 74488,90358 98099,17/09/16 18:57,627
98444 72482,98446 78140,17/09/16 18:58,110
97385 35042,93418 41992,17/09/16 19:00,3376
97419 41164,94487 29969,17/09/16 19:06,282
90087 42537,(080)35121497,17/09/16 19:15,9
1409668775,97399 92703,17/09/16 19:24,96
97414 97237,87146 58071,17/09/16 19:27,1554
94488 97308,(080)21697299,17/09/16 19:31,48
(080)35986130,93432 65750,17/09/16 19:41,451
92423 51078,78134 03625,17/09/16 19:56,75
(04546)218519,(080)46304537,17/09/16 20:01,734
98447 12671,93427 56500,17/09/16 20:10,1919
81520 43406,(040)69695864,17/09/16 20:17,158
99007 06998,84314 00609,17/09/16 20:28,910
(080)33251027,94001 62063,17/09/16 20:40,863
97384 69866,87146 31956,17/09/16 20:53,2897
(044)41581342,97429 02055,17/09/16 20:55,116
97418 46131,97448 02140,17/09/16 20:58,123
97424 22395,(022)47410783,17/09/16 21:21,33
(044)45416964,92425 27794,17/09/16 21:27,229
97415 99182,97393 04671,17/09/16 21:42,460
93415 21881,98454 90038,17/09/16 21:45,190
95267 70383,97414 62027,17/09/16 21:59,301
(080)21697299,94488 97308,17/09/16 22:13,820
81513 30231,90365 06212,17/09/16 22:13,31
(080)20227149,(080)39991213,17/09/16 22:15,9
(022)68535788,(080)65023950,17/09/16 22:15,836
(044)69775060,78134 03625,17/09/16 22:18,108
(044)69775060,78134 03625,17/09/16 22:19,548
(04344)322628,90355 10919,17/09/16 22:28,306
95262 44233,97393 04671,17/09/16 22:35,622
97380 60551,81524 55552,17/09/16 22:38,1507
90359 79636,70121 27677,17/09/16 22:41,2389
(080)32255824,(080)62164823,17/09/16 22:48,9
90356 11723,(044)69775060,17/09/16 22:51,2218
(044)27523585,93432 24657,17/09/16 23:12,605
(080)62164823,(080)32255824,17/09/16 23:12,117
92415 66985,(080)43685310,17/09/16 23:16,435
94480 64700,(080)32828889,17/09/16 23:18,116
90198 03659,74065 10917,17/09/16 23:38,2256
(04344)228249,(080)43901222,17/09/16 23:42,860
92421 64236,(080)35538852,17/09/16 23:46,10
90193 61937,(022)66911540,17/09/16 23:57,233
(080)43685310,(080)29435303,17/09/16 23:58,245
92415 66985,(080)43685310,18/09/16 6:10,88
(040)26738737,90194 00845,18/09/16 6:13,56
99003 88572,(080)46304537,18/09/16 6:13,2572
95263 76972,84319 39746,18/09/16 6:17,964
(080)39991213,94495 34273,18/09/16 6:18,1743
(044)27641880,97416 18084,18/09/16 6:19,868
78133 71458,70127 59322,18/09/16 6:20,9
97447 92655,(022)39006198,18/09/16 6:27,2554
(022)66911540,(080)25863765,18/09/16 6:41,746
98440 65896,98446 78140,18/09/16 6:46,532
81510 47188,90355 10919,18/09/16 6:48,150
(044)38044356,(04546)267875,18/09/16 6:51,3133
(044)45838604,(0821)4816394,18/09/16 7:11,912
97446 95253,97428 35959,18/09/16 7:13,347
97380 60551,78298 91466,18/09/16 7:15,2589
98453 46196,94005 06213,18/09/16 7:21,2042
77956 55474,(044)30360652,18/09/16 7:42,167
81522 26166,97414 62784,18/09/16 8:01,637
97390 23922,90359 52497,18/09/16 8:13,1763
97447 92655,87149 75762,18/09/16 8:22,533
(022)21884607,90083 59148,18/09/16 8:24,2892
97416 29480,92426 72402,18/09/16 8:36,188
(0824)6366719,94497 77615,18/09/16 8:45,3373
(04344)228249,(080)43901222,18/09/16 8:55,1012
78293 91304,98448 86633,18/09/16 9:05,115
(0471)6537077,78136 54214,18/09/16 9:17,156
93422 47940,90084 16988,18/09/16 9:17,1849
90083 59148,(022)21884607,18/09/16 9:23,1272
(080)67362492,(04344)316423,18/09/16 9:25,558
90087 42537,(080)35121497,18/09/16 9:26,244
84313 80377,(080)46304537,18/09/16 9:44,518
1407539117,(080)44050207,18/09/16 9:47,75
78295 48262,70121 27677,18/09/16 10:04,133
78295 60375,93410 98013,18/09/16 10:07,533
1404073047,93431 90470,18/09/16 10:12,90
1409421631,95263 76972,18/09/16 10:16,116
1408672243,90196 73585,18/09/16 10:19,41
(080)64819785,74066 93594,18/09/16 10:20,3238
92415 66985,(080)43685310,18/09/16 10:26,11
(0471)2953539,74292 23928,18/09/16 10:26,139
92423 51078,(080)25863765,18/09/16 10:33,2896
78295 48262,(080)46221576,18/09/16 10:46,2232
(022)66911540,93426 88474,18/09/16 10:50,1717
(080)68104927,90194 08626,18/09/16 10:51,1549
78295 65598,84313 45689,18/09/16 10:55,9
94495 34273,(080)39991213,18/09/16 10:56,110
(080)44076727,97415 99182,18/09/16 11:00,19
97414 97237,87146 58071,18/09/16 11:03,9
97429 02055,(044)41581342,18/09/16 11:13,181
(080)45687418,93414 19669,18/09/16 11:24,9
93415 21881,(0821)4753474,18/09/16 11:27,2783
94499 38099,90365 51029,18/09/16 11:28,1224
90359 79636,70121 27677,18/09/16 11:29,648
98454 90038,74066 31484,18/09/16 11:30,100
1402316533,97385 70012,18/09/16 11:34,28
78130 00821,98453 94494,18/09/16 11:37,408
(080)39991213,94495 34273,18/09/16 11:44,353
78295 48262,(080)46221576,18/09/16 12:14,664
78135 69048,(011)21017178,18/09/16 12:17,63
98445 42844,(044)48154960,18/09/16 12:28,3019
(080)21129907,78293 38561,18/09/16 12:32,777
90088 09624,94480 64700,18/09/16 12:33,323
90194 00845,97416 17124,18/09/16 12:36,129
90359 52497,97390 23922,18/09/16 12:38,522
(080)34121098,81513 36123,18/09/16 12:46,127
(044)27641880,97416 18084,18/09/16 12:49,534
97426 64618,90086 21082,18/09/16 12:49,83
1409668775,94487 29969,18/09/16 12:58,10
(080)37913009,90355 49499,18/09/16 13:06,60
90088 09624,(080)22816760,18/09/16 13:22,738
(04546)267875,(044)38044356,18/09/16 13:28,37
(080)43685310,92415 66985,18/09/16 13:36,764
(080)47999451,74064 33807,18/09/16 13:40,87
90197 38885,98445 85687,18/09/16 13:43,68
94001 62063,(080)33251027,18/09/16 13:45,869
(080)41712046,97410 27512,18/09/16 13:51,975
99003 47921,98444 95768,18/09/16 13:58,1748
98440 68457,95264 40233,18/09/16 14:00,217
99006 60463,99003 88572,18/09/16 14:01,180
90197 24124,99612 41256,18/09/16 14:04,1052
(04546)218519,(080)46304537,18/09/16 14:04,1881
84319 52539,(044)20550065,18/09/16 14:07,65
77956 55474,(044)30360652,18/09/16 14:11,329
78293 91304,98448 86633,18/09/16 14:18,392
(080)32679828,(044)64005505,18/09/16 14:23,3023
(080)64431120,(080)60068611,18/09/16 14:24,2914
(080)45291968,94482 95223,18/09/16 14:36,4104
93412 26084,(022)47410783,18/09/16 14:53,294
97447 92655,87149 75762,18/09/16 15:01,1369
(080)21129907,78293 38561,18/09/16 15:03,1472
97403 09983,97406 06245,18/09/16 15:04,136
(080)27498339,98440 71648,18/09/16 15:12,176
98445 27876,(080)32390650,18/09/16 15:12,855
(0821)4753474,97404 90013,18/09/16 15:17,261
(04344)228249,98453 46196,18/09/16 15:28,2215
87149 75762,97447 92655,18/09/16 15:37,2341
98453 94494,78130 00821,18/09/16 15:37,1441
(080)30231886,81513 30231,18/09/16 15:40,1131
92424 51984,(04344)617351,18/09/16 15:41,3824
(080)61123756,98448 86633,18/09/16 15:43,357
98442 33257,95262 44233,18/09/16 15:44,375
89071 50880,(04546)388977,18/09/16 15:50,2441
(080)33251027,94001 62063,18/09/16 15:54,3201
97425 92186,94482 95223,18/09/16 15:54,3681
(080)33251027,97386 37259,18/09/16 16:01,2308
99003 88572,(080)46304537,18/09/16 16:01,54
(080)40362016,94491 29500,18/09/16 16:04,977
(0821)3537229,77956 90632,18/09/16 16:09,223
98447 12671,(022)62120910,18/09/16 16:14,462
(080)44389098,(080)35986130,18/09/16 16:15,2408
(044)27523585,93432 24657,18/09/16 16:21,118
94001 62063,(080)33251027,18/09/16 16:27,2219
(080)43562014,(080)32390650,18/09/16 16:29,39
(080)47459867,(080)61123756,18/09/16 16:29,408
74292 23928,(0471)2953539,18/09/16 16:35,26
90087 42537,(080)35121497,18/09/16 16:36,33
93427 40118,(080)33118033,18/09/16 16:39,59
95262 44233,97393 04671,18/09/16 16:41,472
(080)24444677,(0821)6141380,18/09/16 16:52,1277
99003 47921,98444 95768,18/09/16 17:03,1343
(080)43685310,(080)29435303,18/09/16 17:18,654
98445 71741,(080)23802940,18/09/16 17:26,1305
(080)45291968,95266 42732,18/09/16 17:34,216
74066 31484,98454 90038,18/09/16 17:37,132
98454 90038,74066 31484,18/09/16 17:39,189
99006 60463,99003 88572,18/09/16 17:42,144
93412 66159,98454 07778,18/09/16 17:48,912
1403072432,90198 03659,18/09/16 17:58,52
(080)20227149,(080)39991213,18/09/16 18:03,73
(080)66044294,93428 98469,18/09/16 18:20,86
(022)28765220,98444 16192,18/09/16 18:26,82
90355 94399,97391 99665,18/09/16 18:34,607
99004 86250,95262 44233,18/09/16 18:41,3457
(04344)228249,98453 46196,18/09/16 18:53,97
(080)67362492,(04344)316423,18/09/16 19:19,128
97403 49292,93435 98939,18/09/16 19:25,9
90366 69257,90082 61126,18/09/16 19:29,206
(080)49796269,(080)33251027,18/09/16 19:33,9
74065 10917,90198 03659,18/09/16 19:34,2444
92424 51984,(04344)617351,18/09/16 19:36,907
1409668775,78295 60375,18/09/16 19:38,938
98445 27876,(080)32390650,18/09/16 19:41,2361
97385 70012,97424 53609,18/09/16 19:59,89
93418 41992,98440 65896,18/09/16 20:00,2677
97385 70012,94497 44333,18/09/16 20:01,1099
(080)61123756,(080)47459867,18/09/16 20:03,2539
81522 26166,97380 86781,18/09/16 20:09,2172
95266 42732,(080)45291968,18/09/16 20:24,1128
(080)60068611,99001 95783,18/09/16 20:32,2639
(080)32828889,94480 64700,18/09/16 20:51,311
97380 60551,81524 55552,18/09/16 21:35,2547
98459 20681,99001 95783,18/09/16 21:39,134
93415 21881,98454 90038,18/09/16 21:39,1104
(080)43562014,(040)34008657,18/09/16 21:43,958
(044)38044356,(04546)267875,18/09/16 22:02,646
(044)27641880,97416 18084,18/09/16 22:09,1255
78136 42599,97399 92703,18/09/16 22:24,663
(0471)2953539,74292 23928,18/09/16 22:28,2201
94001 62063,(080)33251027,18/09/16 22:30,2619
92415 91418,(080)48462898,18/09/16 22:44,424
93428 98469,(080)66044294,18/09/16 22:58,9
90365 51029,94499 38099,18/09/16 23:05,552
94491 55790,90359 99240,18/09/16 23:06,1054
77956 90632,(0821)4816394,18/09/16 23:09,336
(080)60998034,81517 73746,18/09/16 23:10,288
90192 30758,(080)64431120,18/09/16 23:24,129
(0821)3602212,99007 06998,18/09/16 23:26,745
(080)66857551,(040)66729318,18/09/16 23:30,9
81513 30231,(080)30231886,18/09/16 23:31,93
90366 69257,(0821)6141380,18/09/16 23:34,19
(080)44357306,90199 91061,18/09/16 23:38,13
78293 91304,98448 86633,18/09/16 23:39,3850
(080)66857551,(040)66729318,18/09/16 23:44,84
90087 42537,(080)35121497,18/09/16 23:47,162
90196 73585,(044)49868415,18/09/16 23:51,718
90355 94399,98452 19037,18/09/16 23:55,190
90193 20957,97420 86635,19/09/16 6:00,3574
78295 48262,70121 27677,19/09/16 6:00,1167
90193 61937,(022)66911540,19/09/16 6:14,193
92415 66985,(080)43685310,19/09/16 6:19,286
78298 02848,99001 95783,19/09/16 6:27,1050
(0471)2953539,97425 79921,19/09/16 6:31,327
97406 06245,(0471)2225098,19/09/16 6:34,2455
90199 91061,97414 15280,19/09/16 6:38,293
94482 95223,(080)45291968,19/09/16 6:48,3461
94495 34273,(080)39991213,19/09/16 6:52,2798
(04344)615310,93430 54160,19/09/16 6:57,165
97385 70012,97424 53609,19/09/16 7:00,133
(0821)6141380,90366 69257,19/09/16 7:01,557
(080)62164823,(080)32255824,19/09/16 7:05,805
99003 88572,99006 60463,19/09/16 7:06,413
(0824)6366719,94497 77615,19/09/16 7:14,117
97415 99182,(080)44076727,19/09/16 7:18,97
70129 62374,98441 32533,19/09/16 7:30,4065
(04344)228249,(080)43901222,19/09/16 7:33,1881
93410 98013,78295 60375,19/09/16 7:47,93
(080)41336994,97406 93118,19/09/16 7:57,1029
(080)25820765,(080)23413513,19/09/16 8:02,178
70121 27677,78295 48262,19/09/16 8:09,2095
98448 87878,90366 36573,19/09/16 8:13,2050
(080)46221576,78295 48262,19/09/16 8:13,104
(080)43685310,95263 76972,19/09/16 8:15,2884
(080)43901222,(04344)228249,19/09/16 8:20,621
94002 85593,(080)65023950,19/09/16 8:30,140
(080)22816760,90088 09624,19/09/16 8:31,499
99007 06998,(0821)3602212,19/09/16 8:33,256
70129 62374,98441 32533,19/09/16 8:36,3182
(080)35986130,(080)44389098,19/09/16 8:38,915
90087 42537,(080)35121497,19/09/16 8:51,986
(080)32828889,94480 64700,19/09/16 9:24,2962
(080)45291968,95266 42732,19/09/16 9:27,702
94002 85593,(080)65023950,19/09/16 9:29,984
97385 70012,94497 44333,19/09/16 9:40,224
90193 20957,97420 86635,19/09/16 9:41,2023
74065 10917,90198 03659,19/09/16 9:53,36
(080)69150162,92421 09526,19/09/16 10:04,674
(04546)267875,(080)22759842,19/09/16 10:05,130
90361 52679,94486 40312,19/09/16 10:07,228
98453 46196,(04344)228249,19/09/16 10:19,820
(080)43685310,(080)29435303,19/09/16 10:27,1783
90359 99240,94491 55790,19/09/16 10:34,212
87144 42283,98458 13389,19/09/16 10:35,1555
(04344)615310,(080)69104549,19/09/16 10:47,186
96565 52272,93428 11808,19/09/16 11:00,1972
92423 51078,(080)44076727,19/09/16 11:09,201
70129 62374,98441 32533,19/09/16 11:14,2997
97390 23922,99004 86250,19/09/16 11:16,1063
89071 31755,78290 99865,19/09/16 11:16,1755
(080)22816760,(0821)6141380,19/09/16 11:18,2249
(022)40840621,97393 52893,19/09/16 11:32,527
(040)26738737,90194 00845,19/09/16 11:34,9
87144 42283,98458 13389,19/09/16 11:40,20
97403 09983,90198 03659,19/09/16 11:41,20
97403 49292,93435 98939,19/09/16 11:43,2788
97425 92186,94482 95223,19/09/16 11:45,2066
97380 60551,97414 35000,19/09/16 11:46,88
77956 90632,78132 18081,19/09/16 11:47,144
93428 11808,96565 52272,19/09/16 11:49,165
93428 11808,96565 52272,19/09/16 11:50,938
1400481538,97420 86635,19/09/16 12:00,73
90355 10919,81524 55552,19/09/16 12:01,1537
97391 99665,90368 72970,19/09/16 12:05,35
97416 18084,(044)27641880,19/09/16 12:08,881
(044)69775060,90356 11723,19/09/16 12:12,421
81515 65055,(080)61419142,19/09/16 12:16,664
97424 21092,98451 87493,19/09/16 12:41,2590
(080)35986130,(080)44389098,19/09/16 12:45,674
(080)31606520,99004 86250,19/09/16 12:56,1958
(080)33251027,90192 87313,19/09/16 13:16,2236
90193 20957,97420 86635,19/09/16 13:48,97
81522 26166,(080)46566171,19/09/16 13:55,2767
(080)25863765,(022)28952819,19/09/16 14:15,2614
94001 07403,90368 72970,19/09/16 14:35,99
97390 23922,99004 86250,19/09/16 14:50,2442
(080)34121098,95267 70383,19/09/16 14:57,456
97391 99665,90355 94399,19/09/16 15:04,569
(022)66911540,93426 88474,19/09/16 15:05,726
93432 24657,(044)27523585,19/09/16 15:11,880
92423 51078,(080)44076727,19/09/16 15:13,119
(080)69564399,96569 95359,19/09/16 15:18,360
94489 72078,92415 91418,19/09/16 15:18,507
(080)35538852,98446 78140,19/09/16 15:18,85
(080)30270642,97380 86781,19/09/16 15:34,227
90193 16567,(04344)649705,19/09/16 15:35,106
93432 65750,92425 27794,19/09/16 15:43,257
94001 62063,(080)33251027,19/09/16 15:51,2629
96566 40412,90352 50054,19/09/16 16:07,187
93434 31551,(080)31982490,19/09/16 16:16,72
(022)44927512,(0471)2953539,19/09/16 16:17,857
97447 92655,87149 75762,19/09/16 16:31,2191
1408371942,94486 48123,19/09/16 16:34,64
97406 06245,(0471)2225098,19/09/16 16:41,250
81522 26166,90194 00845,19/09/16 16:48,1164
78291 94593,(080)23413513,19/09/16 16:49,201
98458 13389,87144 42283,19/09/16 16:55,859
(044)38044356,(04546)267875,19/09/16 17:03,695
92411 96415,97406 74488,19/09/16 17:20,127
(080)45291968,95266 42732,19/09/16 17:20,344
78130 00821,98453 94494,19/09/16 17:28,87
84312 48999,94485 80091,19/09/16 17:30,257
70127 59322,78133 71458,19/09/16 17:41,290
94491 55790,90359 99240,19/09/16 17:41,989
97403 49292,93435 98939,19/09/16 17:48,90
94497 77615,(0824)6366719,19/09/16 17:52,1285
(044)69775060,90356 11723,19/09/16 17:53,151
97406 06245,(0471)2225098,19/09/16 17:54,475
(080)30270642,97380 86781,19/09/16 18:02,471
(044)49481100,(080)69245029,19/09/16 18:14,127
84319 42810,97447 92655,19/09/16 18:15,499
(080)32828889,94480 64700,19/09/16 18:18,68
(080)44076727,97415 99182,19/09/16 18:19,165
94499 38099,90365 51029,19/09/16 18:36,2028
90366 36573,98448 87878,19/09/16 18:43,833
95263 76972,(080)62342282,19/09/16 18:58,330
(022)34715405,97448 02140,19/09/16 19:02,1191
90351 49472,90199 67471,19/09/16 19:10,790
70127 59322,78133 71458,19/09/16 19:11,748
98445 33687,97403 49292,19/09/16 19:12,900
92414 69419,(080)23802940,19/09/16 19:18,2759
(080)69887826,(080)32390650,19/09/16 19:32,63
90084 16988,93422 47940,19/09/16 19:44,2005
